Index,FTSEMIB.MI.Open,FTSEMIB.MI.High,FTSEMIB.MI.Low,FTSEMIB.MI.Close,FTSEMIB.MI.Volume,FTSEMIB.MI.Adjusted
8/05/2000,45672,45672,45672,45672,0,45672
9/05/2000,44967,44967,44967,44967,0,44967
10/05/2000,44879,44879,44879,44879,0,44879
11/05/2000,45292,45292,45292,45292,0,45292
12/05/2000,45707,45707,45707,45707,0,45707
15/05/2000,45689,45689,45689,45689,0,45689
16/05/2000,46568,46568,46568,46568,0,46568
17/05/2000,45492,45492,45492,45492,0,45492
18/05/2000,45941,45941,45941,45941,0,45941
19/05/2000,44325,44325,44325,44325,0,44325
22/05/2000,43100,43100,43100,43100,0,43100
23/05/2000,44172,44172,44172,44172,0,44172
24/05/2000,43635,43635,43635,43635,0,43635
25/05/2000,44594,44594,44594,44594,0,44594
26/05/2000,44633,44633,44633,44633,0,44633
29/05/2000,45062,45062,45062,45062,0,45062
30/05/2000,45589,45589,45589,45589,0,45589
31/05/2000,45214,45214,45214,45214,0,45214
1/06/2000,45999,45999,45999,45999,0,45999
2/06/2000,46365,46365,46365,46365,0,46365
5/06/2000,46077,46077,46077,46077,0,46077
6/06/2000,45675,45675,45675,45675,0,45675
7/06/2000,46275,46275,46275,46275,0,46275
8/06/2000,46024,46024,46024,46024,0,46024
9/06/2000,46260,46260,46260,46260,0,46260
12/06/2000,46055,46055,46055,46055,0,46055
13/06/2000,46258,46258,46258,46258,0,46258
14/06/2000,46756,46756,46756,46756,0,46756
15/06/2000,46773,46773,46773,46773,0,46773
16/06/2000,45904,45904,45904,45904,0,45904
19/06/2000,45841,45841,45841,45841,0,45841
20/06/2000,46038,46038,46038,46038,0,46038
21/06/2000,45704,45704,45704,45704,0,45704
22/06/2000,45372,45372,45372,45372,0,45372
23/06/2000,45909,45909,45909,45909,0,45909
26/06/2000,45985,45985,45985,45985,0,45985
27/06/2000,45802,45802,45802,45802,0,45802
28/06/2000,46368,46368,46368,46368,0,46368
29/06/2000,45699,45699,45699,45699,0,45699
30/06/2000,46448,46448,46448,46448,0,46448
3/07/2000,46729,46729,46729,46729,0,46729
4/07/2000,46551,46551,46551,46551,0,46551
5/07/2000,46607,46607,46607,46607,0,46607
6/07/2000,46922,46922,46922,46922,0,46922
7/07/2000,47656,47656,47656,47656,0,47656
10/07/2000,47583,47583,47583,47583,0,47583
11/07/2000,47922,47922,47922,47922,0,47922
12/07/2000,47842,47842,47842,47842,0,47842
13/07/2000,48056,48056,48056,48056,0,48056
14/07/2000,47832,47832,47832,47832,0,47832
17/07/2000,47871,47871,47871,47871,0,47871
18/07/2000,47637,47637,47637,47637,0,47637
19/07/2000,47715,47715,47715,47715,0,47715
20/07/2000,48215,48215,48215,48215,0,48215
21/07/2000,47803,47803,47803,47803,0,47803
24/07/2000,47488,47488,47488,47488,0,47488
25/07/2000,47549,47549,47549,47549,0,47549
26/07/2000,47063,47063,47063,47063,0,47063
27/07/2000,46256,46256,46256,46256,0,46256
28/07/2000,45780,45780,45780,45780,0,45780
31/07/2000,46309,46309,46309,46309,0,46309
1/08/2000,46185,46185,46185,46185,0,46185
2/08/2000,46246,46246,46246,46246,0,46246
3/08/2000,45607,45607,45607,45607,0,45607
4/08/2000,45790,45790,45790,45790,0,45790
7/08/2000,46861,46861,46861,46861,0,46861
8/08/2000,47202,47202,47202,47202,0,47202
9/08/2000,47498,47498,47498,47498,0,47498
10/08/2000,47627,47627,47627,47627,0,47627
11/08/2000,47354,47354,47354,47354,0,47354
14/08/2000,47671,47671,47671,47671,0,47671
15/08/2000,47671,47671,47671,47671,0,47671
16/08/2000,47976,47976,47976,47976,0,47976
17/08/2000,47537,47537,47537,47537,0,47537
18/08/2000,47322,47322,47322,47322,0,47322
21/08/2000,47437,47437,47437,47437,0,47437
22/08/2000,47383,47383,47383,47383,0,47383
23/08/2000,47695,47695,47695,47695,0,47695
24/08/2000,47273,47273,47273,47273,0,47273
25/08/2000,47625,47625,47625,47625,0,47625
28/08/2000,47722,47722,47722,47722,0,47722
29/08/2000,47493,47493,47493,47493,0,47493
30/08/2000,47617,47617,47617,47617,0,47617
31/08/2000,48135,48135,48135,48135,0,48135
1/09/2000,48322,48322,48322,48322,0,48322
4/09/2000,48564,48564,48564,48564,0,48564
5/09/2000,48322,48322,48322,48322,0,48322
6/09/2000,48357,48357,48357,48357,0,48357
7/09/2000,48635,48635,48635,48635,0,48635
8/09/2000,48059,48059,48059,48059,0,48059
11/09/2000,48257,48257,48257,48257,0,48257
12/09/2000,48071,48071,48071,48071,0,48071
13/09/2000,47551,47551,47551,47551,0,47551
14/09/2000,47793,47793,47793,47793,0,47793
15/09/2000,47258,47258,47258,47258,0,47258
18/09/2000,46722,46722,46722,46722,0,46722
19/09/2000,46641,46641,46641,46641,0,46641
20/09/2000,45699,45699,45699,45699,0,45699
21/09/2000,45143,45143,45143,45143,0,45143
22/09/2000,45572,45572,45572,45572,0,45572
25/09/2000,45921,45921,45921,45921,0,45921
26/09/2000,45621,45621,45621,45621,0,45621
27/09/2000,45780,45780,45780,45780,0,45780
28/09/2000,45594,45594,45594,45594,0,45594
29/09/2000,45419,45419,45419,45419,0,45419
2/10/2000,45941,45941,45941,45941,0,45941
3/10/2000,45958,45958,45958,45958,0,45958
4/10/2000,45663,45663,45663,45663,0,45663
5/10/2000,45699,45699,45699,45699,0,45699
6/10/2000,45031,45031,45031,45031,0,45031
9/10/2000,44333,44333,44333,44333,0,44333
10/10/2000,44608,44608,44608,44608,0,44608
11/10/2000,43657,43657,43657,43657,0,43657
12/10/2000,43452,43452,43452,43452,0,43452
13/10/2000,44291,44291,44291,44291,0,44291
16/10/2000,44367,44367,44367,44367,0,44367
17/10/2000,44150,44150,44150,44150,0,44150
18/10/2000,44030,44030,44030,44030,0,44030
19/10/2000,45114,45114,45114,45114,0,45114
20/10/2000,45394,45394,45394,45394,0,45394
23/10/2000,45719,45719,45719,45719,0,45719
24/10/2000,46297,46297,46297,46297,0,46297
25/10/2000,46151,46151,46151,46151,0,46151
26/10/2000,46077,46077,46077,46077,0,46077
27/10/2000,46805,46805,46805,46805,0,46805
30/10/2000,46953,46953,46953,46953,0,46953
31/10/2000,47459,47459,47459,47459,0,47459
1/11/2000,48047,48047,48047,48047,0,48047
2/11/2000,47876,47876,47876,47876,0,47876
3/11/2000,47937,47937,47937,47937,0,47937
6/11/2000,48220,48220,48220,48220,0,48220
7/11/2000,48335,48335,48335,48335,0,48335
8/11/2000,48056,48056,48056,48056,0,48056
9/11/2000,47988,47988,47988,47988,0,47988
10/11/2000,47263,47263,47263,47263,0,47263
13/11/2000,46539,46539,46539,46539,0,46539
14/11/2000,47854,47854,47854,47854,0,47854
15/11/2000,48437,48437,48437,48437,0,48437
16/11/2000,48012,48012,48012,48012,0,48012
17/11/2000,47817,47817,47817,47817,0,47817
20/11/2000,47071,47071,47071,47071,0,47071
21/11/2000,47366,47366,47366,47366,0,47366
22/11/2000,46402,46402,46402,46402,0,46402
23/11/2000,46880,46880,46880,46880,0,46880
24/11/2000,47654,47654,47654,47654,0,47654
27/11/2000,47625,47625,47625,47625,0,47625
28/11/2000,47219,47219,47219,47219,0,47219
29/11/2000,47564,47564,47564,47564,0,47564
30/11/2000,46290,46290,46290,46290,0,46290
1/12/2000,46426,46426,46426,46426,406591000,46426
4/12/2000,45155,45155,45155,45155,383256000,45155
5/12/2000,46102,46102,46102,46102,402329200,46102
6/12/2000,45707,45707,45707,45707,494809500,45707
7/12/2000,45358,45358,45358,45358,426962400,45358
8/12/2000,45548,45548,45548,45548,226433900,45548
11/12/2000,45794,45794,45794,45794,423689300,45794
12/12/2000,45731,45731,45731,45731,485585400,45731
13/12/2000,45272,45272,45272,45272,386545900,45272
14/12/2000,44467,44467,44467,44467,511454400,44467
15/12/2000,43603,43603,43603,43603,775181900,43603
18/12/2000,43391,43391,43391,43391,518004800,43391
19/12/2000,44291,44291,44291,44291,478853200,44291
20/12/2000,43222,43222,43222,43222,441401200,43222
21/12/2000,42942,42942,42942,42942,506650900,42942
22/12/2000,43347,43347,43347,43347,338366100,43347
25/12/2000,NA,NA,NA,NA,NA,NA
26/12/2000,43347,43347,43347,43347,0,43347
27/12/2000,43967,43967,43967,43967,216670000,43967
28/12/2000,44213,44213,44213,44213,233360600,44213
29/12/2000,43662,43662,43662,43662,224452100,43662
1/01/2001,NA,NA,NA,NA,NA,NA
2/01/2001,42759,42759,42759,42759,378193900,42759
3/01/2001,41746,41746,41746,41746,457563600,41746
4/01/2001,42676,42676,42676,42676,576566200,42676
5/01/2001,42795,42795,42795,42795,505365500,42795
8/01/2001,42651,42651,42651,42651,406310000,42651
9/01/2001,42627,42627,42627,42627,444745800,42627
10/01/2001,42747,42747,42747,42747,420306700,42747
11/01/2001,43403,43403,43403,43403,512957500,43403
12/01/2001,44037,44037,44037,44037,700815800,44037
15/01/2001,44047,44047,44047,44047,364538000,44047
16/01/2001,43576,43576,43576,43576,415457700,43576
17/01/2001,44735,44735,44735,44735,625569000,44735
18/01/2001,44630,44630,44630,44630,572523500,44630
19/01/2001,44418,44418,44418,44418,608791600,44418
22/01/2001,44499,44499,44499,44499,343730200,44499
23/01/2001,44201,44201,44201,44201,341269200,44201
24/01/2001,44779,44779,44779,44779,453690000,44779
25/01/2001,44818,44818,44818,44818,480838000,44818
26/01/2001,44635,44635,44635,44635,345589500,44635
29/01/2001,44484,44484,44484,44484,309781900,44484
30/01/2001,44784,44784,44784,44784,366736300,44784
31/01/2001,45067,45067,45067,45067,423290500,45067
1/02/2001,44579,44579,44579,44579,382534200,44579
2/02/2001,44101,44101,44101,44101,345865700,44101
5/02/2001,43715,43715,43715,43715,462550100,43715
6/02/2001,43740,43740,43740,43740,346796100,43740
7/02/2001,43140,43140,43140,43140,428199700,43140
8/02/2001,43183,43183,43183,43183,295352100,43183
9/02/2001,42549,42549,42549,42549,394664200,42549
12/02/2001,43198,43198,43198,43198,408399400,43198
13/02/2001,43057,43057,43057,43057,359078700,43057
14/02/2001,42449,42449,42449,42449,424329700,42449
15/02/2001,42776,42776,42776,42776,517392900,42776
16/02/2001,41856,41856,41856,41856,494989000,41856
19/02/2001,41919,41919,41919,41919,285064100,41919
20/02/2001,41270,41270,41270,41270,351361000,41270
21/02/2001,40938,40938,40938,40938,483823300,40938
22/02/2001,40563,40563,40563,40563,475681900,40563
23/02/2001,39884,39884,39884,39884,403528000,39884
26/02/2001,40287,40287,40287,40287,369798900,40287
27/02/2001,40089,40089,40089,40089,382703800,40089
28/02/2001,40036,40036,40036,40036,437258300,40036
1/03/2001,39338,39338,39338,39338,573065500,39338
2/03/2001,39030,39030,39030,39030,510688700,39030
5/03/2001,38994,38994,38994,38994,461694600,38994
6/03/2001,39787,39787,39787,39787,463918000,39787
7/03/2001,40014,40014,40014,40014,384829400,40014
8/03/2001,40019,40019,40019,40019,445923600,40019
9/03/2001,39277,39277,39277,39277,409169400,39277
12/03/2001,38174,38174,38174,38174,450838900,38174
13/03/2001,38179,38179,38179,38179,590523700,38179
14/03/2001,37808,37808,37808,37808,604618900,37808
15/03/2001,38103,38103,38103,38103,501239400,38103
16/03/2001,37439,37439,37439,37439,850675800,37439
19/03/2001,37466,37466,37466,37466,375173300,37466
20/03/2001,38003,38003,38003,38003,389652700,38003
21/03/2001,37576,37576,37576,37576,460900600,37576
22/03/2001,35919,35919,35919,35919,512401700,35919
23/03/2001,37000,37000,37000,37000,436428100,37000
26/03/2001,37952,37952,37952,37952,408382000,37952
27/03/2001,38930,38930,38930,38930,450595200,38930
28/03/2001,38381,38381,38381,38381,543091100,38381
29/03/2001,38952,38952,38952,38952,490613400,38952
30/03/2001,38996,38996,38996,38996,486871600,38996
2/04/2001,39069,39069,39069,39069,434177400,39069
3/04/2001,37940,37940,37940,37940,456923200,37940
4/04/2001,38376,38376,38376,38376,587070200,38376
5/04/2001,38986,38986,38986,38986,523010800,38986
6/04/2001,39064,39064,39064,39064,369023400,39064
9/04/2001,39460,39460,39460,39460,364167300,39460
10/04/2001,39889,39889,39889,39889,445023900,39889
11/04/2001,39718,39718,39718,39718,519202400,39718
12/04/2001,39926,39926,39926,39926,339333800,39926
13/04/2001,39926,39926,39926,39926,0,39926
16/04/2001,39926,39926,39926,39926,0,39926
17/04/2001,39987,39987,39987,39987,332451700,39987
18/04/2001,40824,40824,40824,40824,509352800,40824
19/04/2001,40614,40614,40614,40614,437916000,40614
20/04/2001,40292,40292,40292,40292,502710100,40292
23/04/2001,39574,39574,39574,39574,638317000,39574
24/04/2001,40060,40060,40060,40060,538175600,40060
25/04/2001,40133,40133,40133,40133,197116100,40133
26/04/2001,40036,40036,40036,40036,348041700,40036
27/04/2001,40470,40470,40470,40470,313616400,40470
30/04/2001,41122,41122,41122,41122,383456600,41122
1/05/2001,41122,41122,41122,41122,0,41122
2/05/2001,41124,41124,41124,41124,500706900,41124
3/05/2001,40104,40104,40104,40104,581963600,40104
4/05/2001,40228,40228,40228,40228,527419300,40228
7/05/2001,40377,40377,40377,40377,243563700,40377
8/05/2001,40160,40160,40160,40160,358463500,40160
9/05/2001,39682,39682,39682,39682,492611400,39682
10/05/2001,40136,40136,40136,40136,482602700,40136
11/05/2001,40163,40163,40163,40163,345948500,40163
14/05/2001,40294,40294,40294,40294,445496900,40294
15/05/2001,40050,40050,40050,40050,353749300,40050
16/05/2001,39958,39958,39958,39958,416691300,39958
17/05/2001,39899,39899,39899,39899,394216400,39899
18/05/2001,40043,40043,40043,40043,561709800,40043
21/05/2001,39765,39765,39765,39765,262509200,39765
22/05/2001,40355,40355,40355,40355,490303300,40355
23/05/2001,40150,40150,40150,40150,286115200,40150
24/05/2001,40531,40531,40531,40531,278149700,40531
25/05/2001,40119,40119,40119,40119,298899200,40119
28/05/2001,40287,40287,40287,40287,134782400,40287
29/05/2001,39855,39855,39855,39855,373296200,39855
30/05/2001,39101,39101,39101,39101,603933900,39101
31/05/2001,38996,38996,38996,38996,508626700,38996
1/06/2001,38747,38747,38747,38747,510843700,38747
4/06/2001,38552,38552,38552,38552,219010800,38552
5/06/2001,38986,38986,38986,38986,318997200,38986
6/06/2001,38547,38547,38547,38547,319119600,38547
7/06/2001,38867,38867,38867,38867,335393000,38867
8/06/2001,39184,39184,39184,39184,348829500,39184
11/06/2001,39096,39096,39096,39096,269299400,39096
12/06/2001,38425,38425,38425,38425,445477500,38425
13/06/2001,38554,38554,38554,38554,383561500,38554
14/06/2001,37852,37852,37852,37852,461887900,37852
15/06/2001,37469,37469,37469,37469,777370000,37469
18/06/2001,36900,36900,36900,36900,355650200,36900
19/06/2001,37061,37061,37061,37061,404411600,37061
20/06/2001,36683,36683,36683,36683,431396400,36683
21/06/2001,36402,36402,36402,36402,395766700,36402
22/06/2001,36629,36629,36629,36629,261533800,36629
25/06/2001,36993,36993,36993,36993,336814200,36993
26/06/2001,36568,36568,36568,36568,398927100,36568
27/06/2001,36700,36700,36700,36700,332737100,36700
28/06/2001,37159,37159,37159,37159,406874500,37159
29/06/2001,37315,37315,37315,37315,387768200,37315
2/07/2001,38130,38130,38130,38130,351139800,38130
3/07/2001,37842,37842,37842,37842,414662800,37842
4/07/2001,37703,37703,37703,37703,423088500,37703
5/07/2001,37625,37625,37625,37625,431245100,37625
6/07/2001,36802,36802,36802,36802,426751000,36802
9/07/2001,36846,36846,36846,36846,325190200,36846
10/07/2001,36629,36629,36629,36629,437108800,36629
11/07/2001,36180,36180,36180,36180,364155000,36180
12/07/2001,36205,36205,36205,36205,383373400,36205
13/07/2001,36336,36336,36336,36336,329021900,36336
16/07/2001,36253,36253,36253,36253,217339400,36253
17/07/2001,35641,35641,35641,35641,293216100,35641
18/07/2001,35153,35153,35153,35153,298605200,35153
19/07/2001,35646,35646,35646,35646,303275400,35646
20/07/2001,35475,35475,35475,35475,379098000,35475
23/07/2001,35707,35707,35707,35707,258442200,35707
24/07/2001,35617,35617,35617,35617,222224200,35617
25/07/2001,35355,35355,35355,35355,324160500,35355
26/07/2001,35575,35575,35575,35575,295640200,35575
27/07/2001,36070,36070,36070,36070,349518700,36070
30/07/2001,36400,36400,36400,36400,646149400,36400
31/07/2001,36507,36507,36507,36507,580360000,36507
1/08/2001,36744,36744,36744,36744,399120200,36744
2/08/2001,36527,36527,36527,36527,454603700,36527
3/08/2001,36458,36458,36458,36458,323885000,36458
6/08/2001,36788,36788,36788,36788,262100100,36788
7/08/2001,36861,36861,36861,36861,269066200,36861
8/08/2001,36593,36593,36593,36593,283314300,36593
9/08/2001,36275,36275,36275,36275,305154800,36275
10/08/2001,35739,35739,35739,35739,323589800,35739
13/08/2001,35904,35904,35904,35904,181960100,35904
14/08/2001,36202,36202,36202,36202,197542100,36202
15/08/2001,36202,36202,36202,36202,0,36202
16/08/2001,35800,35800,35800,35800,276980800,35800
17/08/2001,35092,35092,35092,35092,351881000,35092
20/08/2001,35050,35050,35050,35050,299635900,35050
21/08/2001,35109,35109,35109,35109,268599900,35109
22/08/2001,35243,35243,35243,35243,358666700,35243
23/08/2001,35377,35377,35377,35377,269282500,35377
24/08/2001,35990,35990,35990,35990,311896300,35990
27/08/2001,35875,35875,35875,35875,187838800,35875
28/08/2001,35538,35538,35538,35538,271815900,35538
29/08/2001,35643,35643,35643,35643,289310200,35643
30/08/2001,34906,34906,34906,34906,443142400,34906
31/08/2001,34643,34643,34643,34643,433721500,34643
3/09/2001,34304,34304,34304,34304,437880700,34304
4/09/2001,34287,34287,34287,34287,627087400,34287
5/09/2001,33176,33176,33176,33176,738014200,33176
6/09/2001,32047,32047,32047,32047,699650000,32047
7/09/2001,31805,31805,31805,31805,633635200,31805
10/09/2001,31512,31512,31512,31512,568832200,31512
11/09/2001,29128,29128,29128,29128,688464500,29128
12/09/2001,29253,29253,29253,29253,762230800,29253
13/09/2001,29643,29643,29643,29643,459966100,29643
14/09/2001,27681,27681,27681,27681,589825600,27681
17/09/2001,27698,27698,27698,27698,627504400,27698
18/09/2001,27135,27135,27135,27135,577385300,27135
19/09/2001,26515,26515,26515,26515,588082000,26515
20/09/2001,25146,25146,25146,25146,596163000,25146
21/09/2001,23896,23896,23896,23896,1121799900,23896
24/09/2001,25790,25790,25790,25790,535795600,25790
25/09/2001,26542,26542,26542,26542,636644200,26542
26/09/2001,27091,27091,27091,27091,794127800,27091
27/09/2001,27645,27645,27645,27645,534559400,27645
28/09/2001,29001,29001,29001,29001,782173100,29001
1/10/2001,28250,28250,28250,28250,475976800,28250
2/10/2001,28596,28596,28596,28596,531205000,28596
3/10/2001,28904,28904,28904,28904,582780300,28904
4/10/2001,29828,29828,29828,29828,786088700,29828
5/10/2001,29070,29070,29070,29070,603521100,29070
8/10/2001,29570,29570,29570,29570,451333900,29570
9/10/2001,29265,29265,29265,29265,451725200,29265
10/10/2001,30270,30270,30270,30270,476619700,30270
11/10/2001,30939,30939,30939,30939,599280700,30939
12/10/2001,30341,30341,30341,30341,461362900,30341
15/10/2001,29763,29763,29763,29763,314174400,29763
16/10/2001,30282,30282,30282,30282,358751400,30282
17/10/2001,30939,30939,30939,30939,513561400,30939
18/10/2001,30646,30646,30646,30646,354979800,30646
19/10/2001,29987,29987,29987,29987,414253700,29987
22/10/2001,30729,30729,30729,30729,325006300,30729
23/10/2001,31676,31676,31676,31676,547679900,31676
24/10/2001,31678,31678,31678,31678,549927200,31678
25/10/2001,30900,30900,30900,30900,477284400,30900
26/10/2001,31790,31790,31790,31790,375855000,31790
29/10/2001,31295,31295,31295,31295,312689500,31295
30/10/2001,30063,30063,30063,30063,470699600,30063
31/10/2001,30595,30595,30595,30595,431333200,30595
1/11/2001,30658,30658,30658,30658,218535100,30658
2/11/2001,30543,30543,30543,30543,382190600,30543
5/11/2001,31224,31224,31224,31224,447728600,31224
6/11/2001,30765,30765,30765,30765,403743200,30765
7/11/2001,31107,31107,31107,31107,448208700,31107
8/11/2001,31759,31759,31759,31759,632152300,31759
9/11/2001,31471,31471,31471,31471,399211500,31471
12/11/2001,30580,30580,30580,30580,462408200,30580
13/11/2001,31556,31556,31556,31556,476703400,31556
14/11/2001,31527,31527,31527,31527,834541200,31527
15/11/2001,31766,31766,31766,31766,781475100,31766
16/11/2001,32220,32220,32220,32220,565033900,32220
19/11/2001,33030,33030,33030,33030,591433300,33030
20/11/2001,32442,32442,32442,32442,600972300,32442
21/11/2001,32410,32410,32410,32410,525660800,32410
22/11/2001,32640,32640,32640,32640,295776500,32640
23/11/2001,32737,32737,32737,32737,402207100,32737
26/11/2001,32486,32486,32486,32486,362372300,32486
27/11/2001,31883,31883,31883,31883,447749400,31883
28/11/2001,31788,31788,31788,31788,383990900,31788
29/11/2001,31912,31912,31912,31912,383258400,31912
30/11/2001,31886,31886,31886,31886,388512000,31886
3/12/2001,31593,31593,31593,31593,294476800,31593
4/12/2001,32003,32003,32003,32003,297171700,32003
5/12/2001,33225,33225,33225,33225,540968900,33225
6/12/2001,33364,33364,33364,33364,521872400,33364
7/12/2001,33171,33171,33171,33171,415979800,33171
10/12/2001,32364,32364,32364,32364,385631900,32364
11/12/2001,32408,32408,32408,32408,418822600,32408
12/12/2001,31939,31939,31939,31939,429790200,31939
13/12/2001,31144,31144,31144,31144,536833100,31144
14/12/2001,30997,30997,30997,30997,382811000,30997
17/12/2001,32003,32003,32003,32003,382023700,32003
18/12/2001,31759,31759,31759,31759,401918600,31759
19/12/2001,31437,31437,31437,31437,375802800,31437
20/12/2001,31002,31002,31002,31002,373155700,31002
21/12/2001,31729,31729,31729,31729,563704000,31729
24/12/2001,31729,31729,31729,31729,0,31729
25/12/2001,NA,NA,NA,NA,NA,NA
26/12/2001,31729,31729,31729,31729,0,31729
27/12/2001,32271,32271,32271,32271,161071300,32271
28/12/2001,32317,32317,32317,32317,159532700,32317
31/12/2001,32317,32317,32317,32317,0,32317
1/01/2002,NA,NA,NA,NA,NA,NA
2/01/2002,32044,32044,32044,32044,185668100,32044
3/01/2002,32764,32764,32764,32764,329556700,32764
4/01/2002,32625,32625,32625,32625,393572800,32625
7/01/2002,32330,32330,32330,32330,318533300,32330
8/01/2002,32493,32493,32493,32493,365734300,32493
9/01/2002,32661,32661,32661,32661,392529300,32661
10/01/2002,31966,31966,31966,31966,396978600,31966
11/01/2002,32176,32176,32176,32176,333001600,32176
14/01/2002,31351,31351,31351,31351,346196100,31351
15/01/2002,31795,31795,31795,31795,376722000,31795
16/01/2002,31307,31307,31307,31307,352714300,31307
17/01/2002,31693,31693,31693,31693,357852500,31693
18/01/2002,31798,31798,31798,31798,344084100,31798
21/01/2002,31402,31402,31402,31402,236668800,31402
22/01/2002,31639,31639,31639,31639,347051900,31639
23/01/2002,31734,31734,31734,31734,358310200,31734
24/01/2002,31993,31993,31993,31993,398921700,31993
25/01/2002,32142,32142,32142,32142,413923800,32142
28/01/2002,32476,32476,32476,32476,362197700,32476
29/01/2002,32266,32266,32266,32266,387967300,32266
30/01/2002,32049,32049,32049,32049,496873000,32049
31/01/2002,32171,32171,32171,32171,324578800,32171
1/02/2002,32117,32117,32117,32117,270577800,32117
4/02/2002,31593,31593,31593,31593,286349800,31593
5/02/2002,31036,31036,31036,31036,423691200,31036
6/02/2002,30524,30524,30524,30524,500084000,30524
7/02/2002,30707,30707,30707,30707,473119700,30707
8/02/2002,30812,30812,30812,30812,313380600,30812
11/02/2002,30753,30753,30753,30753,352449200,30753
12/02/2002,30517,30517,30517,30517,383899400,30517
13/02/2002,31007,31007,31007,31007,417818100,31007
14/02/2002,31344,31344,31344,31344,393658400,31344
15/02/2002,30968,30968,30968,30968,392633600,30968
18/02/2002,30817,30817,30817,30817,198224100,30817
19/02/2002,30153,30153,30153,30153,395060800,30153
20/02/2002,30033,30033,30033,30033,470665400,30033
21/02/2002,30351,30351,30351,30351,416302600,30351
22/02/2002,30119,30119,30119,30119,383618000,30119
25/02/2002,30524,30524,30524,30524,340159100,30524
26/02/2002,30707,30707,30707,30707,420870500,30707
27/02/2002,31754,31754,31754,31754,453669500,31754
28/02/2002,31820,31820,31820,31820,497743200,31820
1/03/2002,32069,32069,32069,32069,346731100,32069
4/03/2002,32886,32886,32886,32886,532206800,32886
5/03/2002,32766,32766,32766,32766,462773900,32766
6/03/2002,33047,33047,33047,33047,447661200,33047
7/03/2002,32949,32949,32949,32949,542013200,32949
8/03/2002,33289,33289,33289,33289,447973900,33289
11/03/2002,33049,33049,33049,33049,432712300,33049
12/03/2002,32752,32752,32752,32752,436052300,32752
13/03/2002,33001,33001,33001,33001,418134200,33001
14/03/2002,33174,33174,33174,33174,405474600,33174
15/03/2002,33301,33301,33301,33301,744198300,33301
18/03/2002,33176,33176,33176,33176,422103200,33176
19/03/2002,33530,33530,33530,33530,313611300,33530
20/03/2002,33240,33240,33240,33240,391896700,33240
21/03/2002,33320,33320,33320,33320,348899300,33320
22/03/2002,33442,33442,33442,33442,312648400,33442
25/03/2002,33067,33067,33067,33067,312653300,33067
26/03/2002,33279,33279,33279,33279,426655400,33279
27/03/2002,33118,33118,33118,33118,421110900,33118
28/03/2002,33679,33679,33679,33679,445552300,33679
29/03/2002,33679,33679,33679,33679,0,33679
1/04/2002,33679,33679,33679,33679,0,33679
2/04/2002,33520,33520,33520,33520,400392800,33520
3/04/2002,33616,33616,33616,33616,381345300,33616
4/04/2002,33215,33215,33215,33215,538899100,33215
5/04/2002,33225,33225,33225,33225,319047000,33225
8/04/2002,32483,32483,32483,32483,436407500,32483
9/04/2002,32666,32666,32666,32666,435621300,32666
10/04/2002,33062,33062,33062,33062,389755500,33062
11/04/2002,32527,32527,32527,32527,542253800,32527
12/04/2002,32683,32683,32683,32683,508707100,32683
15/04/2002,32769,32769,32769,32769,378820600,32769
16/04/2002,33706,33706,33706,33706,516074000,33706
17/04/2002,33594,33594,33594,33594,491196000,33594
18/04/2002,33406,33406,33406,33406,448302200,33406
19/04/2002,33557,33557,33557,33557,533845700,33557
22/04/2002,33220,33220,33220,33220,369001800,33220
23/04/2002,33213,33213,33213,33213,450068300,33213
24/04/2002,33215,33215,33215,33215,413762300,33215
25/04/2002,32730,32730,32730,32730,409628100,32730
26/04/2002,32579,32579,32579,32579,340473400,32579
29/04/2002,32544,32544,32544,32544,306514400,32544
30/04/2002,32474,32474,32474,32474,377077300,32474
1/05/2002,32474,32474,32474,32474,0,32474
2/05/2002,31881,31881,31881,31881,454085300,31881
3/05/2002,31534,31534,31534,31534,506535200,31534
6/05/2002,31566,31566,31566,31566,340201700,31566
7/05/2002,31332,31332,31332,31332,634576200,31332
8/05/2002,31961,31961,31961,31961,536796800,31961
9/05/2002,31544,31544,31544,31544,495293100,31544
10/05/2002,31129,31129,31129,31129,473869500,31129
13/05/2002,31588,31588,31588,31588,384963300,31588
14/05/2002,32122,32122,32122,32122,619325100,32122
15/05/2002,32130,32130,32130,32130,508918000,32130
16/05/2002,32110,32110,32110,32110,476537400,32110
17/05/2002,31942,31942,31942,31942,504666600,31942
20/05/2002,31280,31280,31280,31280,344640900,31280
21/05/2002,31312,31312,31312,31312,408265700,31312
22/05/2002,30992,30992,30992,30992,414366300,30992
23/05/2002,30909,30909,30909,30909,386817200,30909
24/05/2002,30768,30768,30768,30768,282716700,30768
27/05/2002,30856,30856,30856,30856,212914300,30856
28/05/2002,30836,30836,30836,30836,365834800,30836
29/05/2002,30726,30726,30726,30726,340680500,30726
30/05/2002,30251,30251,30251,30251,419342300,30251
31/05/2002,30143,30143,30143,30143,539824800,30143
3/06/2002,29736,29736,29736,29736,279681900,29736
4/06/2002,28989,28989,28989,28989,435625600,28989
5/06/2002,28994,28994,28994,28994,367458900,28994
6/06/2002,28789,28789,28789,28789,469063200,28789
7/06/2002,28525,28525,28525,28525,561984100,28525
10/06/2002,28782,28782,28782,28782,399817600,28782
11/06/2002,29516,29516,29516,29516,472620900,29516
